id,id_match,player,move,valid,win,model,execution_time,timestamp,board
67ddac1835c5fed0f38a7895,f5b43cd1-067f-11f0-bfd8-005056c00003,x,"['mark', '2', '3']",1,1,google/gemini-exp-1206:free,3.045653700000912,2025-03-21T18:12:40.074000,"[['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '2', 'x'], ['cell', '1', '3', 'o'], ['cell', '2', '1', 'x'], ['cell', '3', '1', 'o'], ['cell', '2', '3', 'x'], ['control', 'o']]"
67dda7d1200bd9b333940773,829ad2f4-067d-11f0-a4e7-005056c00003,x,"['mark', '1', '1']",1,0,google/learnlm-1.5-pro-experimental:free,3.9246586999997817,2025-03-21T17:54:25.299000,"[['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '2', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['control', 'o']]"
67dda7d5200bd9b333940775,829ad2f4-067d-11f0-a4e7-005056c00003,o,"['mark', '2', '2']",1,0,gpt-4o,1.7999449999988428,2025-03-21T17:54:29.279000,"[['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['control', 'x']]"
67dda7dd200bd9b333940777,829ad2f4-067d-11f0-a4e7-005056c00003,x,"['mark', '1', '3']",1,0,google/learnlm-1.5-pro-experimental:free,3.3524873000005755,2025-03-21T17:54:37.997000,"[['cell', '1', '2', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '3', 'x'], ['control', 'o']]"
67dda7e2200bd9b333940779,829ad2f4-067d-11f0-a4e7-005056c00003,o,"['mark', '3', '1']",1,0,gpt-4o,1.9742253999993409,2025-03-21T17:54:42.110000,"[['cell', '1', '2', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '3', 'x'], ['cell', '3', '1', 'o'], ['control', 'x']]"
67dda7e8200bd9b33394077b,829ad2f4-067d-11f0-a4e7-005056c00003,x,"['mark', '2', '1']",1,0,google/learnlm-1.5-pro-experimental:free,3.8325812999992195,2025-03-21T17:54:48.464000,"[['cell', '1', '2', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '3', 'x'], ['cell', '3', '1', 'o'], ['cell', '2', '1', 'x'], ['control', 'o']]"
67dda7ee200bd9b33394077d,829ad2f4-067d-11f0-a4e7-005056c00003,o,"['mark', '2', '3']",1,0,gpt-4o,2.4281903999999486,2025-03-21T17:54:54.309000,"[['cell', '1', '2', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '3', 'x'], ['cell', '3', '1', 'o'], ['cell', '2', '1', 'x'], ['cell', '2', '3', 'o'], ['control', 'x']]"
67dda7f5200bd9b33394077f,829ad2f4-067d-11f0-a4e7-005056c00003,x,"['mark', '3', '3']",1,0,google/learnlm-1.5-pro-experimental:free,4.584242200000517,2025-03-21T17:55:01.551000,"[['cell', '1', '2', 'b'], ['cell', '3', '2', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '3', 'x'], ['cell', '3', '1', 'o'], ['cell', '2', '1', 'x'], ['cell', '2', '3', 'o'], ['cell', '3', '3', 'x'], ['control', 'o']]"
67dda7fe200bd9b333940781,829ad2f4-067d-11f0-a4e7-005056c00003,o,"['mark', '3', '2']",1,0,gpt-4o,2.9014530000004015,2025-03-21T17:55:10.726000,"[['cell', '1', '2', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '3', 'x'], ['cell', '3', '1', 'o'], ['cell', '2', '1', 'x'], ['cell', '2', '3', 'o'], ['cell', '3', '3', 'x'], ['cell', '3', '2', 'o'], ['control', 'x']]"
67dda804200bd9b333940783,829ad2f4-067d-11f0-a4e7-005056c00003,x,"['mark', '1', '2']",1,0,google/learnlm-1.5-pro-experimental:free,3.2379541999998764,2025-03-21T17:55:16.189000,"[['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '3', 'x'], ['cell', '3', '1', 'o'], ['cell', '2', '1', 'x'], ['cell', '2', '3', 'o'], ['cell', '3', '3', 'x'], ['cell', '3', '2', 'o'], ['cell', '1', '2', 'x'], ['control', 'o']]"
67dda808200bd9b333940785,829ad2f4-067d-11f0-a4e7-005056c00003,o,"['mark', '3', '3']",0,0,gpt-4o,1.9442982000000484,2025-03-21T17:55:20.959000,"[['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '3', 'x'], ['cell', '3', '1', 'o'], ['cell', '2', '1', 'x'], ['cell', '2', '3', 'o'], ['cell', '3', '3', 'x'], ['cell', '3', '2', 'o'], ['cell', '1', '2', 'x'], ['control', 'o']]"
67dda82c26d4607a65e02da1,bb44a634-067d-11f0-a9ec-005056c00003,x,"['mark', '1', '1']",1,0,gpt-3.5-turbo-0125,1.3657253999990644,2025-03-21T17:55:56.737000,"[['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '2', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['control', 'o']]"
67dda83626d4607a65e02da3,bb44a634-067d-11f0-a9ec-005056c00003,o,"['mark', '2', '2']",1,0,google/gemini-2.0-flash-exp:free,5.284180299999207,2025-03-21T17:56:06.335000,"[['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['control', 'x']]"
67dda83926d4607a65e02da5,bb44a634-067d-11f0-a9ec-005056c00003,x,"['mark', '1', '2']",1,0,gpt-3.5-turbo-0125,0.9470670999999129,2025-03-21T17:56:09.615000,"[['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '2', 'x'], ['control', 'o']]"
67dda84226d4607a65e02da7,bb44a634-067d-11f0-a9ec-005056c00003,o,"['mark', '1', '3']",1,0,google/gemini-2.0-flash-exp:free,6.213006399999358,2025-03-21T17:56:18.545000,"[['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '2', 'x'], ['cell', '1', '3', 'o'], ['control', 'x']]"
67dda84726d4607a65e02da9,bb44a634-067d-11f0-a9ec-005056c00003,x,"['mark', '2', '3']",1,0,gpt-3.5-turbo-0125,0.8138342000002012,2025-03-21T17:56:23.600000,"[['cell', '2', '1', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '2', 'x'], ['cell', '1', '3', 'o'], ['cell', '2', '3', 'x'], ['control', 'o']]"
67dda84b26d4607a65e02dab,bb44a634-067d-11f0-a9ec-005056c00003,o,"['mark', '3', '1']",1,1,google/gemini-2.0-flash-exp:free,1.8170113999985915,2025-03-21T17:56:27.763000,"[['cell', '2', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '2', 'x'], ['cell', '1', '3', 'o'], ['cell', '2', '3', 'x'], ['cell', '3', '1', 'o'], ['control', 'x']]"
67dda84f26d4607a65e02dad,bb44a634-067d-11f0-a9ec-005056c00003,x,"['mark', '3', '2']",1,1,gpt-3.5-turbo-0125,1.1953639000003022,2025-03-21T17:56:31.454000,"[['cell', '2', '1', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '2', 'x'], ['cell', '1', '3', 'o'], ['cell', '2', '3', 'x'], ['cell', '3', '1', 'o'], ['cell', '3', '2', 'x'], ['control', 'o']]"
67dd9ba31041600e3a6fb602,4194ccb5-0676-11f0-ae21-005056c00003,x,"['mark', '1', '1']",1,0,gpt-4o,3.5135659000006854,2025-03-21T17:02:27.983000,"[['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '2', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['control', 'o']]"
67dd9baa1041600e3a6fb604,4194ccb5-0676-11f0-ae21-005056c00003,o,"['mark', '2', '2']",1,0,google/learnlm-1.5-pro-experimental:free,4.330500800000664,2025-03-21T17:02:34.782000,"[['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['control', 'x']]"
67dd9bae1041600e3a6fb606,4194ccb5-0676-11f0-ae21-005056c00003,x,"['mark', '1', '2']",1,0,gpt-4o,1.2530929999993532,2025-03-21T17:02:38.514000,"[['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '2', 'x'], ['control', 'o']]"
67dd9bb41041600e3a6fb608,4194ccb5-0676-11f0-ae21-005056c00003,o,"['mark', '1', '3']",1,0,google/learnlm-1.5-pro-experimental:free,2.494673299999704,2025-03-21T17:02:44.047000,"[['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '2', 'x'], ['cell', '1', '3', 'o'], ['control', 'x']]"
67dd9bb71041600e3a6fb60a,4194ccb5-0676-11f0-ae21-005056c00003,x,"['mark', '3', '1']",1,0,gpt-4o,1.2261037999996915,2025-03-21T17:02:47.469000,"[['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '2', 'x'], ['cell', '1', '3', 'o'], ['cell', '3', '1', 'x'], ['control', 'o']]"
67dd9bbe1041600e3a6fb60c,4194ccb5-0676-11f0-ae21-005056c00003,o,"['mark', '2', '1']",1,0,google/learnlm-1.5-pro-experimental:free,3.9607641999991756,2025-03-21T17:02:54.700000,"[['cell', '2', '3', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '2', 'x'], ['cell', '1', '3', 'o'], ['cell', '3', '1', 'x'], ['cell', '2', '1', 'o'], ['control', 'x']]"
67dd9bc31041600e3a6fb60e,4194ccb5-0676-11f0-ae21-005056c00003,x,"['mark', '3', '2']",1,0,gpt-4o,1.631408699999156,2025-03-21T17:02:59.253000,"[['cell', '2', '3', 'b'], ['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '2', 'x'], ['cell', '1', '3', 'o'], ['cell', '3', '1', 'x'], ['cell', '2', '1', 'o'], ['cell', '3', '2', 'x'], ['control', 'o']]"
67dd9bc81041600e3a6fb610,4194ccb5-0676-11f0-ae21-005056c00003,o,"['mark', '2', '3']",1,1,google/learnlm-1.5-pro-experimental:free,3.211627099999532,2025-03-21T17:03:04.546000,"[['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '2', 'x'], ['cell', '1', '3', 'o'], ['cell', '3', '1', 'x'], ['cell', '2', '1', 'o'], ['cell', '3', '2', 'x'], ['cell', '2', '3', 'o'], ['control', 'x']]"
67dd9bcd1041600e3a6fb612,4194ccb5-0676-11f0-ae21-005056c00003,x,"[""The text doesn't specify a move in the format ['mark','M','N']""]",0,1,gpt-4o,0.9391765000000305,2025-03-21T17:03:09.004000,"[['cell', '3', '3', 'b'], ['cell', '1', '1', 'x'], ['cell', '2', '2', 'o'], ['cell', '1', '2', 'x'], ['cell', '1', '3', 'o'], ['cell', '3', '1', 'x'], ['cell', '2', '1', 'o'], ['cell', '3', '2', 'x'], ['cell', '2', '3', 'o'], ['control', 'x']]"
67dd981e8d8966bda3b99d5c,2744b5fd-0674-11f0-b51f-005056c00003,x,"['mark', '2', '2']",1,0,o1-mini,5.654192899999543,2025-03-21T16:47:26.737000,"[['cell', '1', '1', 'b'], ['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '2', '2', 'x'], ['control', 'o']]"
67dd98338d8966bda3b99d5e,2744b5fd-0674-11f0-b51f-005056c00003,o,"['mark', '1', '3']",1,0,deepseek/deepseek-r1-distill-llama-70b:free,17.10433230000035,2025-03-21T16:47:47.590000,"[['cell', '1', '1', 'b'], ['cell', '1', '2', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '2', '2', 'x'], ['cell', '1', '3', 'o'], ['control', 'x']]"
67dd983c8d8966bda3b99d60,2744b5fd-0674-11f0-b51f-005056c00003,x,"['mark', '3', '3']",1,0,o1-mini,5.842085600000246,2025-03-21T16:47:56.723000,"[['cell', '1', '1', 'b'], ['cell', '1', '2', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '2', '2', 'x'], ['cell', '1', '3', 'o'], ['cell', '3', '3', 'x'], ['control', 'o']]"
67dd988e8d8966bda3b99d62,2744b5fd-0674-11f0-b51f-005056c00003,o,"['mark', '1', '1']",1,0,deepseek/deepseek-r1-distill-llama-70b:free,77.11344910000025,2025-03-21T16:49:18.490000,"[['cell', '1', '2', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '2', '2', 'x'], ['cell', '1', '3', 'o'], ['cell', '3', '3', 'x'], ['cell', '1', '1', 'o'], ['control', 'x']]"
67dd98a08d8966bda3b99d64,2744b5fd-0674-11f0-b51f-005056c00003,x,"['mark', '1', '2']",1,0,o1-mini,14.340418800000407,2025-03-21T16:49:36.100000,"[['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '2', '2', 'x'], ['cell', '1', '3', 'o'], ['cell', '3', '3', 'x'], ['cell', '1', '1', 'o'], ['cell', '1', '2', 'x'], ['control', 'o']]"
67dd98d38d8966bda3b99d66,2744b5fd-0674-11f0-b51f-005056c00003,o,"['mark', '3', '1']",1,0,deepseek/deepseek-r1-distill-llama-70b:free,47.7058734000002,2025-03-21T16:50:27.360000,"[['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '2', 'b'], ['cell', '2', '2', 'x'], ['cell', '1', '3', 'o'], ['cell', '3', '3', 'x'], ['cell', '1', '1', 'o'], ['cell', '1', '2', 'x'], ['cell', '3', '1', 'o'], ['control', 'x']]"
67dd98e58d8966bda3b99d68,2744b5fd-0674-11f0-b51f-005056c00003,x,"['mark', '3', '2']",1,1,o1-mini,15.359410499999285,2025-03-21T16:50:45.974000,"[['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '2', '2', 'x'], ['cell', '1', '3', 'o'], ['cell', '3', '3', 'x'], ['cell', '1', '1', 'o'], ['cell', '1', '2', 'x'], ['cell', '3', '1', 'o'], ['cell', '3', '2', 'x'], ['control', 'o']]"
67dd99078d8966bda3b99d6a,2744b5fd-0674-11f0-b51f-005056c00003,o,"['mark', '3', '2']",0,1,deepseek/deepseek-r1-distill-llama-70b:free,29.195378000000346,2025-03-21T16:51:19.702000,"[['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '2', '2', 'x'], ['cell', '1', '3', 'o'], ['cell', '3', '3', 'x'], ['cell', '1', '1', 'o'], ['cell', '1', '2', 'x'], ['cell', '3', '1', 'o'], ['cell', '3', '2', 'x'], ['control', 'o']]"
67dda08155337c5a55e3195b,1cfddf71-0679-11f0-bf90-005056c00003,x,"['mark', '2', '2']",1,0,cognitivecomputations/dolphin3.0-r1-mistral-24b:free,21.86032139999952,2025-03-21T17:23:13.804000,"[['cell', '1', '1', 'b'], ['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '2', '2', 'x'], ['control', 'o']]"
67dda08855337c5a55e3195d,1cfddf71-0679-11f0-bf90-005056c00003,o,"['mark', '2', '3']",1,0,mistralai/mistral-small-24b-instruct-2501:free,2.5016100000011647,2025-03-21T17:23:20.167000,"[['cell', '1', '1', 'b'], ['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '2', '2', 'x'], ['cell', '2', '3', 'o'], ['control', 'x']]"
67dda0b155337c5a55e3195f,1cfddf71-0679-11f0-bf90-005056c00003,x,"['mark', '1', '1']",1,0,cognitivecomputations/dolphin3.0-r1-mistral-24b:free,38.58984090000013,2025-03-21T17:24:01.714000,"[['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '2', '2', 'x'], ['cell', '2', '3', 'o'], ['cell', '1', '1', 'x'], ['control', 'o']]"
67dda0b755337c5a55e31961,1cfddf71-0679-11f0-bf90-005056c00003,o,"['mark', '3', '2']",1,0,mistralai/mistral-small-24b-instruct-2501:free,2.7767127999995864,2025-03-21T17:24:07.874000,"[['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '3', 'b'], ['cell', '2', '2', 'x'], ['cell', '2', '3', 'o'], ['cell', '1', '1', 'x'], ['cell', '3', '2', 'o'], ['control', 'x']]"
67dda0d055337c5a55e31963,1cfddf71-0679-11f0-bf90-005056c00003,x,"['mark', '2', '3']",0,0,cognitivecomputations/dolphin3.0-r1-mistral-24b:free,21.704643000000942,2025-03-21T17:24:32.444000,"[['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '3', 'b'], ['cell', '2', '2', 'x'], ['cell', '2', '3', 'o'], ['cell', '1', '1', 'x'], ['cell', '3', '2', 'o'], ['control', 'x']]"
67dda10c55337c5a55e31965,1cfddf71-0679-11f0-bf90-005056c00003,x,"['mark', '3', '3']",1,1,cognitivecomputations/dolphin3.0-r1-mistral-24b:free,57.70820420000018,2025-03-21T17:25:32.719000,"[['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '3', '1', 'b'], ['cell', '2', '2', 'x'], ['cell', '2', '3', 'o'], ['cell', '1', '1', 'x'], ['cell', '3', '2', 'o'], ['cell', '3', '3', 'x'], ['control', 'o']]"
67dda11255337c5a55e31967,1cfddf71-0679-11f0-bf90-005056c00003,o,"['mark', 'center', 'control']",0,1,mistralai/mistral-small-24b-instruct-2501:free,2.3926879999999073,2025-03-21T17:25:38.045000,"[['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '3', '1', 'b'], ['cell', '2', '2', 'x'], ['cell', '2', '3', 'o'], ['cell', '1', '1', 'x'], ['cell', '3', '2', 'o'], ['cell', '3', '3', 'x'], ['control', 'o']]"
67dd978b560807e66017a512,cff300fd-0673-11f0-84c4-005056c00003,x,"['mark', '2', '2']",1,0,o3-mini,4.611307999999553,2025-03-21T16:44:59.385000,"[['cell', '1', '1', 'b'], ['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '2', '2', 'x'], ['control', 'o']]"
67dd9796560807e66017a514,cff300fd-0673-11f0-84c4-005056c00003,o,"['mark', '1', '1']",1,0,google/gemini-2.0-flash-thinking-exp:free,7.409613700000591,2025-03-21T16:45:10.644000,"[['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '2', '2', 'x'], ['cell', '1', '1', 'o'], ['control', 'x']]"
67dd97a0560807e66017a516,cff300fd-0673-11f0-84c4-005056c00003,x,"['mark', '3', '1']",1,0,o3-mini,6.247632699999485,2025-03-21T16:45:20.384000,"[['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '2', '2', 'x'], ['cell', '1', '1', 'o'], ['cell', '3', '1', 'x'], ['control', 'o']]"
67dd97ac560807e66017a518,cff300fd-0673-11f0-84c4-005056c00003,o,"['mark', '1', '2']",1,0,google/gemini-2.0-flash-thinking-exp:free,8.604751100000612,2025-03-21T16:45:32.832000,"[['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '2', '2', 'x'], ['cell', '1', '1', 'o'], ['cell', '3', '1', 'x'], ['cell', '1', '2', 'o'], ['control', 'x']]"
67dd97bc560807e66017a51a,cff300fd-0673-11f0-84c4-005056c00003,x,"['mark', '1', '3']",1,1,o3-mini,7.827135200000157,2025-03-21T16:45:48.525000,"[['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '2', '2', 'x'], ['cell', '1', '1', 'o'], ['cell', '3', '1', 'x'], ['cell', '1', '2', 'o'], ['cell', '1', '3', 'x'], ['control', 'o']]"
67dd97c5560807e66017a51c,cff300fd-0673-11f0-84c4-005056c00003,o,"['mark', '1', '3']",0,1,google/gemini-2.0-flash-thinking-exp:free,4.535067499999968,2025-03-21T16:45:57.813000,"[['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '2', 'b'], ['cell', '3', '3', 'b'], ['cell', '2', '2', 'x'], ['cell', '1', '1', 'o'], ['cell', '3', '1', 'x'], ['cell', '1', '2', 'o'], ['cell', '1', '3', 'x'], ['control', 'o']]"
67dd9d552f12de8d460e988e,430a011a-0677-11f0-a90f-005056c00003,x,"['mark', '3', '2']",1,0,cognitivecomputations/dolphin3.0-mistral-24b:free,4.446681199999148,2025-03-21T17:09:41.508000,"[['cell', '1', '1', 'b'], ['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '2', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '3', 'b'], ['cell', '3', '2', 'x'], ['control', 'o']]"
67dd9d5a2f12de8d460e9890,430a011a-0677-11f0-a90f-005056c00003,o,"['mark', '2', '2']",1,0,google/gemini-2.0-flash-lite-preview-02-05:free,2.252963400000226,2025-03-21T17:09:46.681000,"[['cell', '1', '1', 'b'], ['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '2', '3', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '3', 'b'], ['cell', '3', '2', 'x'], ['cell', '2', '2', 'o'], ['control', 'x']]"
67dd9d5f2f12de8d460e9892,430a011a-0677-11f0-a90f-005056c00003,x,"['mark', '2', '3']",1,0,cognitivecomputations/dolphin3.0-mistral-24b:free,2.1425428000002285,2025-03-21T17:09:51.144000,"[['cell', '1', '1', 'b'], ['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '3', 'b'], ['cell', '3', '2', 'x'], ['cell', '2', '2', 'o'], ['cell', '2', '3', 'x'], ['control', 'o']]"
67dd9d642f12de8d460e9894,430a011a-0677-11f0-a90f-005056c00003,o,"['mark', '3', '3']",1,0,google/gemini-2.0-flash-lite-preview-02-05:free,2.666831900000034,2025-03-21T17:09:56.694000,"[['cell', '1', '1', 'b'], ['cell', '1', '2', 'b'], ['cell', '1', '3', 'b'], ['cell', '2', '1', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'x'], ['cell', '2', '2', 'o'], ['cell', '2', '3', 'x'], ['cell', '3', '3', 'o'], ['control', 'x']]"
67dd9d692f12de8d460e9896,430a011a-0677-11f0-a90f-005056c00003,x,"['mark', '1', '3']",1,0,cognitivecomputations/dolphin3.0-mistral-24b:free,1.822565399999803,2025-03-21T17:10:01.349000,"[['cell', '1', '1', 'b'], ['cell', '1', '2', 'b'], ['cell', '2', '1', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'x'], ['cell', '2', '2', 'o'], ['cell', '2', '3', 'x'], ['cell', '3', '3', 'o'], ['cell', '1', '3', 'x'], ['control', 'o']]"
67dd9d6e2f12de8d460e9898,430a011a-0677-11f0-a90f-005056c00003,o,"['mark', '1', '1']",1,1,google/gemini-2.0-flash-lite-preview-02-05:free,2.2283237999999983,2025-03-21T17:10:06.934000,"[['cell', '1', '2', 'b'], ['cell', '2', '1', 'b'], ['cell', '3', '1', 'b'], ['cell', '3', '2', 'x'], ['cell', '2', '2', 'o'], ['cell', '2', '3', 'x'], ['cell', '3', '3', 'o'], ['cell', '1', '3', 'x'], ['cell', '1', '1', 'o'], ['control', 'x']]"
